product_name,price_type,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24
Matched Victorian Military Medals Group c.1780 Recently Conserved,start,2744.64,2452.52,2832.38,3537.83,2908.7,3101.5,2301.74,3218.69,3557.08,3948.68,2784.72,2688.85,3359.53,3611.05,2976.19,3127.06,2561.45,2453.53,3109.03,2409.61,3165.59,3143.62,2913.08,3175.89,3185.39,3787.12,3564.11,2657.6,2636.72,3410.75
Matched Victorian Military Medals Group c.1780 Recently Conserved,end,6685.36,6913.5,6721.16,6138.56,6551.79,6556.53,7096.47,6305.72,6054.89,5809.74,6916.9,7014.87,5388.47,6012.66,6638.11,6373.38,6956.63,6786.12,6007.69,6621.28,5795.99,5873.37,6368.85,6201.67,6159.86,5542.45,5655.84,6385.39,6285.2,5478.59
Provincial Mixed Media Collage Excellent Condition,start,67528.41,67601.77,53046.79,54677.37,48485.7,48358.46,66025.51,67916.75,63836.94,67591.84,52533.39,62557.65,50840.59,49389.23,53016.95,49457.4,48126.95,67420.4,60495.77,48759.46,58343.22,53893.14,50014.66,51313.26,61160.75,65625.56,62960.32,60159.64,64088.29,50362.67
Provincial Mixed Media Collage Excellent Condition,end,92891.59,92510.17,106390.47,104533.26,109444.75,110419.34,93365.27,92331.72,96747.51,102635.17,108129.78,97504.79,108937.94,108938.12,104440.35,108675.57,108906.56,90986.94,98222.69,109435.23,81437.44,85151.24,107059.55,105055.49,95861.85,91350.75,92612.29,92837.39,88163.8,102032.95
Grain Painted Blanket Chest,start,1473.27,1681.7,1409.45,1772.08,1679.82,1232.53,1111.45,1503.33,1429.92,1348.04,1601.44,1570.3,1711.81,1354.45,1263.76,1328.07,1297.75,1689.24,1351.5,1468.73,1244.31,1382.83,1510.23,1413.1,1284.93,1554.95,1140.23,1707.21,1543.42,1558.05
Grain Painted Blanket Chest,end,2816.73,2658.53,2927.96,2589.36,2674.63,3506.23,3192.34,2824.38,2918.79,2973.06,2737.04,2731.84,2579.77,2945.0,3078.41,2494.37,3048.93,2654.02,3015.4,2876.4,3027.92,2897.3,2815.99,2876.76,2991.79,2756.16,3216.58,2599.9,2750.82,2685.55
Pristine Sultanabad Mahal Carpet c.1920,start,10541.0,10971.86,8259.55,11148.19,7848.31,11212.79,10371.39,8102.58,10420.5,9351.79,7435.93,8928.81,8806.14,9604.91,7743.58,9042.62,7784.27,10147.1,9107.9,11026.75,7890.47,8991.93,9911.78,11083.37,9744.77,11287.39,10617.76,9338.99,8047.69,8584.93
Pristine Sultanabad Mahal Carpet c.1920,end,18429.0,18079.46,20499.47,18097.0,20574.89,18998.44,18028.09,19107.56,17465.98,18227.89,20179.35,18183.76,19044.07,18184.88,20201.37,19855.23,20728.65,18243.11,19807.28,17100.41,20241.52,18739.67,17475.29,15733.96,17452.38,16510.77,16290.77,19016.62,20430.96,20672.24
Distinguished A. Lange & Sohne Saxonia Good Condition,start,31209.07,24596.55,23871.39,40343.85,30881.27,21889.0,31427.82,23346.49,34822.84,36901.82,28097.91,35148.73,39813.48,36003.99,21889.0,28392.24,22387.47,28153.45,24575.24,21889.0,22304.96,27892.85,23450.25,37327.72,42045.73,39283.68,38788.96,21889.0,39912.34,32419.34
Distinguished A. Lange & Sohne Saxonia Good Condition,end,73300.93,80074.72,80899.08,64813.32,74206.05,84133.78,74277.82,82549.06,70947.78,68557.61,86143.81,70334.51,65897.71,69369.85,83924.5,77049.15,83324.63,77056.49,81095.81,84105.41,83372.82,77754.19,82171.9,68295.15,63177.83,65790.7,65902.04,83155.82,64877.97,71776.91
Emily Dickinson Manuscript,start,10752.0,10752.0,11363.04,13743.04,20568.68,18043.26,17448.06,24359.38,10752.0,22236.97,10752.0,12850.52,13273.56,15708.2,22757.11,16692.59,10752.0,17596.81,21888.31,12299.21,18446.81,21509.27,10752.0,13813.89,15818.18,20471.47,13283.72,21989.77,20320.99,15121.15
Emily Dickinson Manuscript,end,57304.04,58373.62,54165.44,52016.99,46442.48,48558.42,49406.83,42976.24,59471.86,46897.11,58275.2,54511.47,52959.42,49709.11,42181.21,47177.23,54134.29,45615.54,41700.08,54502.04,48382.05,38885.64,59420.5,53469.62,52432.42,50304.95,57845.89,49528.06,51546.23,56417.96
Reclaimed Stained Glass Window,start,3639.62,3440.21,3168.91,3575.98,3671.04,3231.55,3426.29,3462.1,3509.98,3558.11,3478.06,3210.87,3686.52,3725.51,3201.16,3379.43,3314.07,3212.16,3396.56,3969.37,3238.8,3790.96,3872.41,3467.21,3388.94,3614.11,3660.41,3416.95,3714.83,3987.15
Reclaimed Stained Glass Window,end,5430.38,5669.94,5895.92,5463.01,5344.05,5787.23,5602.13,5540.97,5478.27,5491.26,5570.74,5855.97,5410.75,5355.19,5847.21,5650.32,5741.64,5858.01,5682.22,5072.12,5802.01,5262.58,5168.96,5556.53,5624.82,5376.72,5284.83,5544.58,5281.71,4989.4
Unmatched Rare Single Barrel Rye Whiskey c.1960,start,10814.3,14371.08,13579.32,11853.7,13195.78,10035.86,13918.1,12182.08,11317.41,14045.8,15015.16,10378.01,11537.47,12284.07,9779.15,12883.62,12147.2,12107.23,11012.14,10398.61,14525.07,12745.97,10558.47,11211.05,14018.62,11985.29,13628.74,9648.89,10453.72,11695.46
Unmatched Rare Single Barrel Rye Whiskey c.1960,end,25175.7,21661.53,22466.13,24202.14,22846.43,25871.64,22091.85,20439.83,24643.57,21798.28,20743.34,25500.94,24337.36,23405.43,25966.17,22796.24,23389.03,23440.67,24312.91,24779.32,20539.52,22373.81,24483.93,23772.58,20975.88,23066.92,21258.05,25200.27,24424.37,23237.05
Masters Tournament Flag Signed c.1860,start,7594.65,7069.3,7773.23,6726.94,6464.87,6596.5,7249.22,7626.82,7365.52,8409.13,6851.58,7439.4,6993.83,7840.27,8253.9,7788.33,7940.86,8597.81,8373.09,8010.31,7236.07,7410.7,6630.67,6840.53,7245.12,7010.22,6848.46,7875.08,7915.57,7946.45
Masters Tournament Flag Signed c.1860,end,11795.35,12110.53,11334.79,12361.66,12516.28,12312.98,11617.18,11203.94,11574.42,10583.22,12209.58,11638.19,12142.84,11366.1,10897.16,11545.03,11493.35,12175.42,11014.72,11165.11,12136.65,12008.8,12776.7,12669.05,12011.55,12261.54,12388.33,10989.06,10974.34,10885.41
Colonial Indian Head Gold Eagle,start,24381.0,31387.67,35370.46,24381.0,43393.47,40596.91,31892.0,37115.69,46394.29,24381.0,26810.09,24381.0,49377.87,48345.18,31469.04,24381.0,26128.97,37277.98,28452.95,25648.66,47709.47,37526.19,31273.59,24386.27,25649.73,24381.0,35792.97,43554.43,24381.0,38549.7
Colonial Indian Head Gold Eagle,end,110512.34,103200.97,98731.61,111614.31,90412.04,92609.12,100343.09,95875.0,85531.99,107795.35,104681.24,112820.61,83240.77,83286.73,99999.68,111337.68,106255.08,94716.79,104352.65,106232.84,84951.78,94429.19,100415.27,106912.71,104891.87,108352.02,94065.82,85145.28,104857.28,89842.47
Emilio Pucci Palazzo Pants Unrestored,start,18622.0,15321.54,20260.94,13401.65,19142.21,18856.91,13620.46,16004.43,15616.59,12302.07,18433.85,11687.41,14855.43,12736.29,12998.08,16352.77,18425.33,13053.28,11515.0,11515.0,16243.62,11515.0,12041.45,15685.46,14825.23,12370.74,12444.04,16365.54,12855.52,11649.62
Emilio Pucci Palazzo Pants Unrestored,end,32828.0,35906.1,30191.82,35690.99,29345.44,28143.9,32566.19,30468.38,31136.43,33428.5,27002.73,33250.9,30431.03,33203.76,31800.31,28155.83,26658.89,31672.16,34591.15,33658.04,28117.38,33678.74,32657.69,28875.18,29770.97,33176.81,33561.23,29658.02,33951.2,36581.33
Original Admiralty Chart British Navy Belle Epoque,start,4816.25,4874.56,4770.02,4998.0,4509.98,4410.14,5232.7,4761.65,4671.23,5076.52,5032.88,4394.95,5064.04,4707.9,4509.45,4893.16,3964.33,4165.29,4127.65,3969.82,4193.42,4864.69,4672.54,4560.16,4781.49,4213.37,4954.81,4370.98,4635.12,4780.68
Original Admiralty Chart British Navy Belle Epoque,end,6833.75,6796.36,6976.83,6912.27,7279.89,7365.68,6513.2,7147.11,7224.73,6682.97,6626.35,7312.61,6550.02,6802.78,6989.36,6663.71,7528.68,7358.17,7346.66,7517.89,7588.68,7086.02,7257.05,7349.56,7035.79,7540.46,6739.46,7477.85,7241.03,7074.87
Fine Kafka Metamorphosis 1st Ed Recently Conserved,start,14356.45,16805.16,17788.31,21483.1,19222.21,18929.06,13858.43,19172.97,17124.0,20240.16,17630.33,16195.71,12426.58,14174.57,17399.32,14733.78,15219.23,13087.63,12799.88,19901.58,14516.3,12096.0,13628.37,13280.97,17111.03,14409.48,13195.14,19775.97,13599.96,14751.44
Fine Kafka Metamorphosis 1st Ed Recently Conserved,end,40993.55,39181.06,37724.35,33490.76,35130.48,33885.87,39036.25,33778.54,34963.06,31143.86,33298.32,36250.35,35543.45,35137.53,37344.35,38975.12,37787.18,39433.28,38414.1,31291.88,36897.23,39539.78,36090.55,35945.14,33589.72,37941.98,41345.27,34874.08,41669.16,39129.42
Railroad Pocket Watch 18th Century With Certificate,start,28631.59,44987.34,28449.58,22540.0,44096.65,25588.32,26511.83,46971.33,35772.27,22540.0,22540.0,38634.99,29505.13,28042.0,28559.12,34974.57,22540.0,22540.0,30641.95,36333.76,22540.0,48714.47,29065.81,48772.16,33533.89,23119.61,46759.7,42028.26,27566.22,32574.48
Railroad Pocket Watch 18th Century With Certificate,end,106188.41,89546.67,107377.2,119690.91,92281.29,113963.79,111150.79,88966.57,100370.45,119075.51,116576.77,93657.5,100596.17,105465.15,106238.47,100784.24,117890.48,121994.72,112784.75,112290.23,128134.66,100003.86,117096.01,88396.45,102393.17,124063.05,102876.62,101466.47,119644.06,111434.1
Sebastiao Salgado Workers Print 18th Century,start,12043.12,13758.86,15825.94,13596.09,16045.22,15182.18,11960.13,13531.23,12408.65,12244.47,12988.88,11520.75,17987.7,11998.96,18076.99,13006.88,13492.76,17971.0,12940.94,11268.12,17732.31,16469.34,14519.71,13822.46,13049.92,13988.89,15181.76,12952.29,17831.22,13609.78
Sebastiao Salgado Workers Print 18th Century,end,32716.88,31224.56,29364.23,31806.0,26947.29,27980.78,33606.09,32038.29,32937.31,33185.79,32451.9,34033.87,27743.26,33684.85,27878.92,33011.9,32486.22,27923.8,32745.94,34629.55,28366.63,29738.02,31631.43,32278.58,33049.78,31976.07,30880.59,33072.57,28374.47,32756.35
Premier Emily Dickinson Manuscript Belle Epoque Estate Fresh,start,21413.64,19452.58,18822.7,17767.66,18091.34,18722.86,20122.35,19620.13,21139.37,19002.57,19335.74,21727.94,19520.27,20430.64,20382.45,20704.33,20118.21,19093.65,20718.56,18501.75,19487.42,20250.87,22519.39,18838.3,20099.46,20051.48,20240.7,22887.24,19394.46,22807.39
Premier Emily Dickinson Manuscript Belle Epoque Estate Fresh,end,25606.36,27880.65,27641.97,28189.45,28028.69,26203.37,25520.56,25626.98,25866.99,28994.94,23365.65,25683.68,28042.36,26206.01,24605.5,25514.93,26960.7,27008.41,25517.61,28116.15,28221.17,28217.66,26809.43,30025.37,29378.16,29925.59,29687.51,26969.31,30709.37,27466.54
Dunhill Leather Briefcase Early 20th Century,start,13316.72,10648.28,13915.08,11658.84,8876.1,13740.92,11597.32,10753.46,12565.87,9353.3,14522.8,9194.31,10753.81,8645.0,11775.35,11038.35,12727.01,11411.22,15064.84,14769.2,13283.42,9807.71,9323.02,9781.81,12530.9,9077.4,12768.99,13549.11,14778.79,14163.84
Dunhill Leather Briefcase Early 20th Century,end,24913.28,27280.22,23792.98,25794.67,28493.42,23361.21,25460.43,26326.46,24381.84,27921.66,25790.94,27908.97,22060.75,24321.94,25271.84,25907.79,24025.24,25466.73,21604.09,21856.21,23177.7,27068.26,27397.88,26886.33,23768.59,27345.59,23816.55,23080.03,21848.33,22715.43
Frederick Carder Steuben Aurene c.1820 With Certificate,start,2642.08,2489.04,2005.03,2064.78,2164.73,2842.57,2461.93,2915.24,2544.78,2635.29,2161.41,2749.44,2777.25,2235.11,2842.01,2549.59,2167.82,2821.32,2094.14,2670.01,2860.69,2768.16,2760.92,2908.47,2644.31,2130.25,2968.27,2070.86,2361.1,2973.15
Frederick Carder Steuben Aurene c.1820 With Certificate,end,3887.92,4058.25,4592.9,4578.69,4487.38,3941.78,4288.89,3916.36,4443.94,4412.02,4817.81,4188.85,4211.87,4683.13,4104.89,4436.38,4787.28,4165.81,4868.39,4347.26,4267.72,4290.75,4203.37,4000.97,4281.74,4836.55,4046.73,5021.43,4782.15,4156.09
Premier Sony Walkman TPS-L2 Original,start,12181.38,12003.69,7216.999999999999,12206.35,9622.01,10477.29,9941.37,7216.999999999999,8288.39,12855.02,11194.87,9983.66,13661.88,13318.6,13779.94,8970.63,7216.999999999999,7216.999999999999,12920.84,7583.88,11098.86,7216.999999999999,9385.13,7216.999999999999,10487.9,11092.34,7337.62,12511.48,13682.57,13932.61
Premier Sony Walkman TPS-L2 Original,end,25758.62,25856.29,30898.03,25422.27,27933.83,27056.6,27444.36,30584.17,29275.59,24578.35,26174.14,27338.36,23641.03,24114.04,23651.54,28402.54,30472.98,31186.24,24561.73,30014.2,26448.86,31596.28,28195.27,31500.57,27258.79,26707.99,30364.98,25329.49,24055.59,23870.79
Provenance Masters Tournament Flag Signed With Provenance,start,10955.59,11882.67,13677.97,9201.35,8777.87,12441.54,14776.7,10341.2,10376.37,14043.95,12685.08,10846.04,14821.59,8591.25,11369.51,14317.12,9776.97,11218.43,12827.33,15143.41,11999.55,13463.49,11736.22,14107.59,14526.31,12196.51,15194.1,11611.83,14185.68,14124.19
Provenance Masters Tournament Flag Signed With Provenance,end,26754.41,26155.07,23979.2,28395.2,29052.31,25696.83,23408.15,28084.19,27829.04,24231.63,26080.14,27778.65,23687.83,30283.08,27435.64,24295.8,28687.85,27283.48,26019.93,23679.09,29506.53,25460.04,27681.03,25276.44,25314.3,27178.83,23847.65,27194.97,24388.72,24712.8
Vietnamese Ceramic Bowl Regency Period,start,19460.57,33575.14,25271.33,34519.33,29190.44,35140.22,34368.12,33590.17,20680.62,19575.37,34294.07,31255.86,20028.52,25025.79,29613.95,19865.68,29452.19,22709.45,34917.37,29549.45,30482.03,33806.95,25485.32,27608.59,21079.03,27777.23,26696.23,20764.16,28427.02,23265.15
Vietnamese Ceramic Bowl Regency Period,end,67889.43,54178.46,63300.37,54520.24,59852.97,53686.92,54045.16,54066.42,67186.53,68596.68,54029.31,56515.18,68005.14,63644.46,59639.28,69887.0,60284.19,67910.02,55317.36,60718.25,61066.97,57025.99,64756.87,62627.44,69509.89,63191.85,64290.03,69932.49,62564.47,67194.84
Museum Quality Confederate Currency Note c.1820,start,13390.48,9848.63,10639.15,16688.38,10248.81,14184.27,11916.79,12819.6,15254.26,12189.9,13038.12,12195.15,11942.65,12256.67,12658.71,12086.54,16281.82,14643.39,10066.91,14702.05,9649.4,15868.05,9254.0,16040.63,15125.8,9254.0,11972.88,15501.83,10031.68,15231.63
Museum Quality Confederate Currency Note c.1820,end,31169.52,34273.05,33335.87,27026.72,33349.77,29529.87,31659.94,31151.91,28864.09,31758.39,30759.59,31663.13,32167.76,31837.04,31103.39,31801.28,27407.57,28430.47,32781.66,27990.6,33180.96,27255.75,34404.98,26796.85,27720.2,34757.54,31538.69,28323.48,33424.09,28570.43
Trade Dollar Proof From Private Collection,start,15492.99,15970.95,16028.62,18334.21,17505.27,24824.84,18388.42,15767.75,13930.0,20788.95,13930.0,21746.98,23536.32,16777.83,25350.2,19391.83,24301.47,21618.22,21832.63,17012.83,20458.28,13930.0,23866.14,19674.27,22709.05,23252.11,22103.28,19908.32,23877.19,15746.86
Trade Dollar Proof From Private Collection,end,49687.01,48717.72,48086.71,45604.4,46275.76,38925.32,45483.13,47936.9,43868.79,35915.14,49987.15,41135.37,39171.07,46015.21,38127.65,43635.49,38483.18,40908.97,40368.04,46391.74,42336.67,48476.22,37529.7,46186.98,38577.93,38282.03,38894.76,41092.22,36823.09,44991.83
Rushlight Holder Iron 19th Century Recently Conserved,start,4751.4,5296.51,4783.76,3821.04,4591.12,4090.96,4219.23,3366.23,3184.12,3774.17,3423.69,4796.24,3874.65,4083.23,4428.91,3073.0,4906.5,4268.97,5162.22,4744.59,4934.27,4220.1,4791.8,5029.96,5230.95,4956.05,3716.28,4693.51,3772.04,3521.83
Rushlight Holder Iron 19th Century Recently Conserved,end,8648.6,8094.37,8736.72,9818.66,8814.33,8739.55,8181.97,8825.21,9449.37,8811.98,9453.22,7899.65,8850.47,8703.51,6818.26,8661.93,8285.05,8895.53,8198.72,8762.76,8455.17,8797.41,8345.0,8671.39,8398.0,8725.99,9735.53,8799.94,9824.56,10144.86
Monumental Sinumbra Lamp Cut Glass Shade Early 20th Century,start,267.48,239.49,317.04,281.9,264.36,287.25,302.05,250.95,289.49,312.07,299.62,290.05,275.36,275.15,240.57,316.35,292.63,293.27,242.04,276.43,305.65,285.21,263.49,266.23,299.51,288.07,299.2,263.21,303.43,269.19
Monumental Sinumbra Lamp Cut Glass Shade Early 20th Century,end,462.52,496.13,408.13,445.66,461.26,445.63,435.67,490.42,443.14,409.21,432.02,439.02,451.96,451.48,481.56,405.31,431.96,432.31,485.59,454.89,430.59,453.26,472.96,468.56,422.5,432.42,408.86,447.44,408.96,441.55
Hans Coper Spade Form Art Nouveau Period From Private Collection,start,9457.0,10611.17,13193.2,15147.07,18789.98,17273.48,17805.97,9457.0,17101.62,9457.0,9457.0,19946.14,11437.43,15816.31,19688.36,14009.33,15405.41,11130.94,9457.0,14341.46,11311.3,12530.63,10751.13,19529.5,13342.86,12006.28,9457.0,17491.51,13141.2,16736.37
Hans Coper Spade Form Art Nouveau Period From Private Collection,end,44005.45,41232.97,38764.23,36623.89,33003.44,35070.8,34215.21,43433.48,35412.62,43729.89,45371.42,33358.73,42166.17,37874.11,33798.98,39642.8,38508.49,42358.81,45117.36,39456.57,42269.13,40886.93,42590.13,33855.02,40168.99,41747.66,45678.0,36760.03,40582.81,37830.92
Restored Gretsch White Falcon Guitar c.1900,start,29080.48,35067.34,35927.08,37063.55,32583.66,30108.99,37159.68,24379.1,38024.49,30527.44,34733.51,22891.4,28397.94,35665.21,32905.31,25988.01,23826.23,24436.34,26937.52,39630.91,27432.97,39056.34,38793.28,33333.25,36530.76,30443.31,28986.32,35450.45,27103.95,35888.76
Restored Gretsch White Falcon Guitar c.1900,end,60599.52,54664.66,54293.35,53093.06,57889.97,60324.25,54302.2,67061.66,53716.44,61908.11,57330.96,68686.43,62895.45,56600.25,61551.89,68986.96,71493.0,70518.96,68341.42,55944.21,68452.19,55981.87,55399.72,60793.75,58279.55,64165.0,66051.41,58308.36,67988.03,60926.12
Choice Minimalist Color Field,start,9531.79,6669.82,7967.67,8364.47,9615.34,6769.7,8623.57,7471.71,6730.15,6735.09,6800.35,7669.65,8798.15,6302.0,8980.58,8287.9,6427.08,7121.08,6557.34,7291.19,6733.55,8205.7,9411.92,7654.94,8085.13,9634.1,7286.97,7931.45,9522.11,9506.42
Choice Minimalist Color Field,end,12938.21,15899.41,14611.98,14220.83,13040.23,15856.22,14029.63,15232.18,16002.75,16010.52,15955.54,15005.14,13745.23,16177.54,13554.89,14289.02,16158.36,15415.59,15950.78,15367.7,15836.27,14448.18,13294.35,15072.12,14679.54,13110.76,15604.83,14990.13,13363.35,13184.55
Civil War Battlefield Map,start,2176.58,1748.15,1945.38,1803.21,1891.37,2112.45,1796.85,2206.17,1941.33,2223.37,1708.92,1824.17,2005.41,2043.01,1984.62,1651.93,1948.63,1647.18,1982.64,1893.82,1857.67,2169.61,2124.19,1915.54,1576.55,1900.78,1983.53,1943.27,1667.14,1743.75
Civil War Battlefield Map,end,2933.42,3309.21,3230.32,3431.9,3200.28,3000.51,3307.79,2943.2,3272.77,2920.84,3383.34,3269.19,3015.87,3015.48,3209.64,3417.2,3032.58,3318.45,3140.52,3143.98,3146.0,2797.17,2781.92,2706.9,2983.79,2925.6,2743.11,2756.04,3102.45,3036.56
Scarce Robert Mapplethorpe Flower Print With Provenance,start,5954.98,6443.67,4545.86,5820.44,5152.35,4742.95,4570.86,5950.5,6548.89,7039.8,6725.19,7202.6,5270.75,4494.17,4932.97,5933.55,7518.77,4804.15,5947.13,5963.68,4606.78,6091.9,4787.32,6255.17,7010.75,5673.25,6803.02,6217.55,6878.43,5259.25
Scarce Robert Mapplethorpe Flower Print With Provenance,end,12635.02,12021.92,13820.05,12586.36,13339.62,13701.73,14086.33,12784.43,12084.37,11681.48,11887.21,11533.32,13606.92,14357.96,13864.87,12752.41,11053.77,13835.1,10922.06,12549.89,13834.2,12388.27,13478.19,11865.71,11087.42,12425.52,11259.1,11871.21,11269.16,12742.24
Grand Social Realist Mural Study Recently Conserved,start,78623.51,74098.15,74274.94,78130.25,67961.32,78145.09,80528.58,80282.11,73209.63,73096.16,70984.55,75397.47,69923.89,73503.05,75981.0,73464.49,72323.67,79020.33,79634.87,81472.4,71215.39,74972.37,78303.17,75398.76,72653.72,79207.13,82390.66,77995.15,76642.67,75701.43
Grand Social Realist Mural Study Recently Conserved,end,91676.49,96081.67,95121.39,93937.03,104521.75,93956.74,92791.71,92720.47,98826.96,98961.64,100061.87,96104.27,101773.0,97972.56,96799.7,101855.29,102673.64,97978.32,98198.54,97546.75,109012.1,106886.81,103834.29,107716.88,111637.81,106013.37,103076.29,108169.07,110104.96,110957.23
Carnival Glass Punch Bowl Set Edwardian Era,start,7922.02,12478.16,6364.26,8896.13,9350.9,6076.0,6076.0,9524.45,6316.63,8000.86,8994.42,7561.47,6541.6,10861.41,9468.37,6076.0,7751.95,7485.79,8043.82,6755.74,12239.43,8363.54,6231.83,7018.84,11201.1,7171.48,6671.4,7496.45,7617.57,7016.99
Carnival Glass Punch Bowl Set Edwardian Era,end,25757.98,21140.18,27175.95,24762.08,24719.2,28377.38,28644.38,24892.7,27956.34,26308.23,25171.02,26400.19,27486.63,23548.42,25090.03,28309.7,26547.49,29440.56,26316.2,27612.24,22019.45,25844.83,27844.54,27072.79,22682.94,26467.39,26899.76,26375.59,26137.86,26848.86
Authentic Penny Black 1840 c.1860,start,11808.16,11643.98,13087.02,11168.87,12476.05,10875.25,12885.99,11888.04,11975.29,12676.17,10854.34,10765.03,10621.68,13745.9,10363.08,11694.41,11927.76,13495.42,10178.32,10628.96,11626.05,13145.29,11377.97,11687.8,13572.04,12393.9,10632.22,13192.88,11469.02,10720.1
Authentic Penny Black 1840 c.1860,end,20011.84,20425.79,18927.17,20765.77,19202.65,20962.76,18587.53,19627.89,19752.24,19027.15,20533.14,20703.4,21152.41,17638.12,20807.72,19426.11,18978.51,17156.28,20308.84,16715.1,15641.71,17714.9,19204.04,19267.43,17525.66,18643.46,20270.08,17657.55,19599.17,20486.36
Exhibited WWI Trench Art Vase,start,6371.67,5604.6,4430.5,5585.8,5572.13,5529.36,4379.68,4415.83,6274.63,4630.28,4955.11,6208.8,6387.97,5113.41,5421.7,4789.25,6134.41,5205.59,5337.61,5060.35,4694.75,6627.48,6457.96,6125.08,5092.8,5494.3,4714.77,5028.15,4372.69,4764.83
Exhibited WWI Trench Art Vase,end,9578.33,10349.48,11540.56,10389.89,10497.64,10475.68,11629.97,11480.3,9745.81,11432.83,10946.51,9521.16,9356.01,10544.89,10175.26,10810.97,9639.49,10634.8,10506.77,10657.33,11098.77,9278.39,9464.9,9880.68,11151.09,10641.4,11468.08,11043.96,11648.31,11410.28
Notable Lyrical Abstraction Canvas Museum Deaccessioned,start,77402.83,63664.47,68723.58,49511.97,51211.33,62705.57,86064.06,63207.51,50126.88,83757.26,81951.86,49786.62,82374.93,77834.4,57629.84,71292.11,51647.07,76866.78,89194.53,62576.02,65234.34,62495.24,59544.71,82720.76,88449.46,56237.89,81845.11,49844.58,82862.36,78585.97
