product_name,2026-03-26;start,2026-03-26;end,2026-03-27;start,2026-03-27;end,2026-03-28;start,2026-03-28;end,2026-03-29;start,2026-03-29;end,2026-03-30;start,2026-03-30;end,2026-03-31;start,2026-03-31;end,2026-04-01;start,2026-04-01;end,2026-04-02;start,2026-04-02;end,2026-04-03;start,2026-04-03;end,2026-04-04;start,2026-04-04;end,2026-04-05;start,2026-04-05;end,2026-04-06;start,2026-04-06;end,2026-04-07;start,2026-04-07;end,2026-04-08;start,2026-04-08;end,2026-04-09;start,2026-04-09;end,2026-04-10;start,2026-04-10;end,2026-04-11;start,2026-04-11;end,2026-04-12;start,2026-04-12;end,2026-04-13;start,2026-04-13;end,2026-04-14;start,2026-04-14;end,2026-04-15;start,2026-04-15;end,2026-04-16;start,2026-04-16;end,2026-04-17;start,2026-04-17;end,2026-04-18;start,2026-04-18;end,2026-04-19;start,2026-04-19;end,2026-04-20;start,2026-04-20;end,2026-04-21;start,2026-04-21;end,2026-04-22;start,2026-04-22;end,2026-04-23;start,2026-04-23;end,2026-04-24;start,2026-04-24;end
Scarce Cappiello Campari Poster,11147.31,5822.69,12437.07,4611.75,12261.77,4882.08,12180.52,4892.28,10935.43,6257.21,13122.22,4242.9,12602.36,4795.39,13888.26,3703.62,13082.37,4588.9,11725.46,6034.77,14187.75,3608.41,14507.74,3479.0,11560.18,6308.65,11210.2,5438.63,11517.84,5839.35,11904.04,5391.29,13679.74,3604.35,13870.17,3590.5,13374.43,3879.95,11499.83,5666.62,10332.74,6727.8,13765.82,3479.0,11675.54,5332.88,10905.09,6191.62,13351.96,3548.71,12849.48,4073.87,13266.66,3479.0,11241.9,5218.93,11219.98,5050.45,12783.78,3644.96
Scarce Cartier Silk Scarf Unrestored,36829.62,11790.38,32041.35,15804.33,31261.98,16246.27,30929.69,16641.04,33360.49,14063.63,39450.28,11982.17,29712.28,17524.03,32329.76,14715.17,31507.45,15667.9,37137.66,10234.0,32360.76,14295.82,33005.4,13929.82,34131.89,12912.35,35136.09,12127.89,30149.71,16789.03,35241.34,11188.62,28841.08,14592.52,35468.75,10987.49,28762.73,17099.74,34506.08,11218.13,29598.38,15838.94,28333.8,16899.16,28146.49,17255.92,31614.1,14207.08,31116.46,14418.13,28532.97,17361.42,36252.33,10234.0,34059.06,11767.4,30870.94,14749.7,29261.38,16246.6
Scarce Cartier Tank Unrestored,69094.06,16786.0,53690.36,31522.85,68501.94,16786.0,69703.32,16786.0,68496.83,16786.0,62713.09,22521.28,55782.33,29327.52,67434.19,17531.13,65055.68,19647.78,53901.56,29875.06,57840.61,26023.0,69219.78,16786.0,64987.69,18294.15,66210.47,16913.98,60946.96,22755.76,56530.22,27172.57,63426.23,20232.27,64708.5,18589.8,55923.21,27538.5,55708.83,27395.75,58292.18,23946.76,67386.75,16786.0,52942.1,28117.37,62930.95,18545.14,49024.93,24233.45,51199.84,21816.76,60224.57,20769.34,64319.65,16808.93,65104.73,16786.0,58494.2,22816.12
Scarce Carved Limestone Angel Post-War Good Condition,76482.79,30837.21,81594.97,25517.12,79053.34,27798.27,76876.91,31643.34,69815.77,37835.85,84059.82,23041.45,73265.24,33933.55,72800.94,26048.65,80479.88,19124.0,72098.17,33477.34,91527.25,19124.0,85051.16,21023.39,72003.61,33883.36,75197.32,29923.17,66188.56,38148.46,81076.74,23666.63,66050.61,39255.09,69346.06,35256.79,65689.52,39264.17,87405.38,19124.0,88138.77,19124.0,72879.44,32747.09,84205.75,21961.96,90383.99,19124.0,90104.1,19124.0,78542.52,29454.02,81668.08,26175.44,79479.33,27368.68,78575.75,27843.34,74029.77,31778.76
Scarce Carved Wood Totem Arts & Crafts Era Good Condition,1285.64,644.36,1485.31,439.82,1450.6,478.65,1318.07,608.77,1745.33,308.0,1323.7,612.99,1354.35,601.77,1485.67,464.62,1749.37,308.0,1644.62,308.0,1250.52,678.62,1474.5,473.37,1347.41,612.67,1362.51,611.64,1482.66,487.82,1567.03,412.61,1272.73,711.94,1476.13,501.21,1717.98,308.0,1379.53,620.01,1695.44,308.0,1693.18,308.0,1289.86,727.21,1747.1,308.0,1790.28,308.0,1591.37,440.15,1484.87,547.46,1557.78,471.07,1795.82,308.0,1378.88,640.53
Scarce Ceramic Raku Sculpture,31970.32,16239.68,37807.66,10296.06,39680.41,8687.0,30872.24,16337.37,39129.72,8687.0,31595.5,15777.63,32696.04,14246.63,34670.23,11966.54,32985.51,13967.74,37546.9,9500.37,33749.58,13081.07,38990.72,8687.0,30117.16,16325.21,36389.22,10158.86,30204.57,16176.6,36819.01,9551.07,29812.47,16573.76,34325.8,12319.46,32176.83,14580.39,31465.22,15145.82,30529.43,16166.52,35367.81,11244.07,40264.95,8687.0,32147.16,14675.78,39176.14,8687.0,31604.42,15040.4,36251.5,10147.17,38744.2,8687.0,33192.24,12633.46,33076.04,12110.79
Scarce Chanel Tweed Jacket Vintage 18th Century Estate Fresh,15423.92,4436.08,12327.46,7581.93,14925.38,4824.98,13694.54,6172.79,13229.4,6554.94,14545.26,5423.65,15724.98,4435.3,15328.26,4954.05,13470.34,6782.69,13890.75,6591.17,15243.11,5172.83,14621.89,5851.64,14757.48,5792.99,15081.36,5377.94,13075.89,7423.54,16291.59,4381.93,12781.82,7884.41,16248.14,4269.32,14496.58,5941.86,15224.86,5300.08,13666.2,6778.57,13266.85,7044.17,14693.53,5516.54,12363.91,6671.18,14470.88,4623.41,15386.79,4883.81,13388.17,6862.47,16616.17,3940.999999999999,15656.2,4634.27,14019.99,6227.47
Scarce Cheval Blanc 1947 Belle Epoque,22671.49,13968.51,24508.94,12147.93,23371.15,13376.75,22620.73,13885.0,28274.83,8311.57,25048.62,11766.68,20354.25,13484.05,27511.93,9046.17,22090.06,14193.2,27701.13,9018.24,25709.41,11098.2,24307.5,12830.89,25579.1,11477.52,27577.74,9242.38,23077.42,13731.81,24551.55,11754.47,24476.46,11643.43,24111.03,12006.27,28830.69,9575.74,27027.12,8748.42,22152.33,13655.74,26488.07,9456.54,23534.24,12034.97,26580.19,9163.3,25829.55,10384.85,27649.93,8408.84,23785.27,11740.57,21357.18,14075.75,21120.18,14590.07,27575.88,8628.42
Scarce Cheval Mirror Mahogany Modernist Period With Certificate,20065.08,9874.92,17326.26,12354.66,19616.32,9986.05,17365.92,12429.47,17564.91,12012.37,17120.1,12425.49,18704.06,10740.27,17088.57,12517.19,19239.06,10479.62,17484.7,12248.85,18122.22,11951.08,18012.26,11832.09,19794.69,9925.31,17535.98,12284.48,18407.95,11378.06,19651.33,10170.21,18188.13,11863.72,18584.93,11480.5,20211.36,9716.89,20266.49,9369.62,19193.52,10407.98,18962.3,10559.2,17855.11,11756.39,19515.02,10235.94,19002.94,10865.44,18422.33,9495.55,18577.17,11276.77,20383.5,9762.85,19719.4,10550.72,19064.75,11286.62
Scarce Chinese Art Deco Carpet c.1950,6193.47,3246.53,7421.46,2049.8,6405.15,3088.43,7018.43,2463.9,7120.1,2350.77,6000.83,3474.76,7528.89,1988.0,7429.45,2023.8,6191.17,3261.77,7291.71,2224.77,5750.57,3760.2,6156.08,3372.22,6304.6,3281.43,6561.58,3031.43,7515.34,2102.72,7280.72,2324.61,7392.06,2212.12,6765.91,2767.71,5822.13,3700.05,7141.56,2341.76,6488.07,1988.0,7074.14,2422.53,7534.27,1988.0,6607.48,2857.85,7250.95,2232.92,6557.91,2942.22,7315.71,2133.75,7094.17,2345.86,6376.23,3103.31,5758.84,3754.76
Scarce Chinese Cloisonne Vase Arts & Crafts Era,65090.37,18949.63,55993.59,28221.16,67091.78,17152.33,56938.6,27170.85,51122.04,32979.58,63810.09,20376.98,51296.42,33116.45,52152.2,32603.44,52544.46,32073.51,54564.57,30239.21,68706.82,16828.0,58188.18,26860.41,57523.24,27687.55,65568.17,19290.3,53032.48,32285.27,64128.56,21441.71,62431.24,23267.32,68324.82,17318.82,68184.44,17219.64,64008.52,21073.95,60436.61,24779.52,58058.68,27323.98,54647.0,30351.41,59529.99,25556.69,59928.08,24931.42,62050.11,22871.41,62270.12,22542.03,59565.62,24851.92,58467.76,25623.63,53526.49,30398.91
Scarce Chinese Export Silver Tea Caddy,3224.19,875.81,3380.78,784.0,2709.64,1360.72,2928.31,1146.48,2646.04,1454.05,2926.37,1205.24,3419.55,784.0,2952.93,1156.45,2753.16,1359.1,2963.06,1175.54,2535.99,1569.96,3403.09,784.0,2912.94,1210.61,3286.98,844.11,3244.83,930.22,3390.09,784.0,3298.04,860.65,2601.71,1538.74,3192.54,937.93,2810.1,1348.85,2595.63,1553.25,2893.9,1232.84,3374.64,784.0,3326.62,823.77,3114.26,1108.22,3040.81,1183.83,3061.21,1127.96,3381.52,819.7,3209.53,971.93,3280.47,863.03
Scarce Chinese Jade Bi Disc Museum Deaccessioned,52205.89,23124.11,57242.15,18031.4,45494.12,30146.95,55245.65,19969.25,46715.3,31633.98,57485.73,21080.54,51246.84,27502.94,47379.27,29875.55,50548.07,26465.83,51403.08,27695.03,57174.48,21020.79,52134.54,25577.63,50271.48,27085.82,56223.22,21579.33,52314.75,27082.8,53521.9,25738.71,46704.92,31578.23,51963.37,27586.17,48864.53,31040.85,58208.01,20796.97,53286.61,18856.92,49008.35,23268.06,45312.54,30399.65,48823.92,28667.28,48634.23,28646.73,59547.95,17667.13,49722.19,28353.48,56927.5,21312.27,56753.16,17748.5,53022.6,20573.14
Scarce Christian Dior Bar Suit With Provenance,6145.18,1404.82,5901.2,1580.6,5033.91,2492.0,6091.42,1465.49,6321.17,1379.0,4855.7,2740.29,5198.24,2351.76,6281.45,1379.0,6258.86,1379.0,4667.38,2801.19,5892.12,1638.62,4754.98,2759.61,5368.1,2188.17,4693.42,2882.14,6202.44,1391.49,5671.77,1896.5,5994.04,1634.18,6039.21,1601.09,5942.29,1653.79,5484.21,2067.34,4892.16,2679.33,4892.02,2702.0,5823.99,1812.16,6171.98,1524.44,5703.88,2071.4,6625.81,1379.0,5008.98,2713.66,4947.57,2756.64,6640.52,1379.0,6695.67,1379.0
Scarce Cigar Store Indian Figure,8490.68,4689.32,10801.54,2541.0,10431.65,2664.85,10941.42,2541.0,8967.52,4168.66,8470.01,4543.51,10838.84,2541.0,10721.07,2541.0,9716.78,3316.92,8623.84,4416.41,10043.14,2853.27,8181.09,4699.03,8117.14,4784.48,9659.28,3213.22,10240.13,2657.93,10104.24,2663.35,9306.51,3564.05,9937.78,2774.77,9035.78,3708.59,9104.66,3701.94,8242.9,4702.98,9403.99,3518.11,9970.39,2902.77,10355.43,2541.0,9913.57,2770.33,8879.84,3821.12,10640.07,2541.0,8691.11,4012.76,8442.0,4283.6,8991.94,3611.26
Scarce Copper Patina Sculpture Federal Period,9470.37,2929.63,8218.24,4358.41,8229.78,4164.32,9413.97,2773.35,8201.58,4106.84,8065.99,3954.07,7424.24,4671.64,10198.85,2562.0,8431.12,4375.92,10284.06,2924.16,9876.0,2941.39,8970.3,3686.51,8381.54,4560.02,9485.5,3566.52,8942.81,4240.98,9883.0,3045.46,9854.04,3106.36,10055.54,2633.22,8820.19,4101.62,8401.23,4435.47,8515.2,4440.79,10533.8,2835.63,9309.81,4220.96,9088.06,4351.76,10153.35,3159.59,8608.42,4783.73,8930.17,4512.37,8155.32,4796.39,9834.51,3123.13,8170.75,4776.53
Scarce Davenport Writing Desk,9023.34,1897.0,8863.67,1897.0,6756.42,3878.57,6883.55,3779.72,8447.15,2244.81,8351.63,2312.47,8651.54,1993.42,7794.78,2829.13,8119.72,2494.63,8890.48,1897.0,6683.65,3906.68,7668.78,2985.04,6717.64,3942.84,8649.87,1950.77,7027.1,3587.4,7518.59,3076.23,8118.79,2460.14,7359.66,3263.39,8117.1,2462.65,7857.12,2698.14,8089.4,2478.06,7216.19,3410.31,7074.31,3529.39,8847.86,1897.0,8026.69,2505.15,8466.19,2066.21,7907.78,2651.7,8791.0,1897.0,7363.39,3228.05,8239.96,2296.96
Scarce Depression Glass Collection,18895.73,11074.27,20112.99,9634.6,21185.61,8472.28,23172.47,6290.23,21249.3,8087.61,23120.98,5967.85,20522.43,8459.92,22531.16,6185.89,18395.46,10156.92,21805.82,6714.36,18214.93,10348.5,18200.35,10365.46,21615.53,7144.51,24481.49,5320.0,24596.03,5320.0,23264.21,6026.13,18355.84,10902.86,21475.97,7802.98,24527.75,5320.0,22444.38,6342.16,18889.3,9836.07,19544.68,9101.99,19248.48,9224.93,22629.94,5668.74,18649.84,9570.86,22392.36,5740.99,21559.53,6356.11,21732.08,6353.45,17750.81,10208.96,24011.18,5320.0
Scarce Drafting Instrument Set Cased Excellent Condition,2648.06,841.94,2324.73,1184.01,2793.33,705.07,2804.43,732.54,2855.54,728.82,2836.2,710.87,2905.96,665.0,2954.16,665.0,2431.99,1127.26,2363.22,1172.75,2607.52,952.18,2762.41,785.11,2466.1,1073.61,2307.11,1223.6,2825.67,694.6,2568.18,944.32,2708.1,825.5,2241.05,1320.18,2243.59,1312.95,2347.06,1224.34,2439.03,1161.3,2477.48,1091.81,2743.43,796.98,2938.53,665.0,2904.64,665.0,2435.4,1067.73,2474.34,1057.91,2273.6,1263.01,2681.67,828.95,2742.32,761.93
Scarce Easter Island Moai Replica,8310.29,2389.71,7869.77,2802.08,8072.68,2553.01,6677.34,3993.83,8847.15,2016.0,8844.16,2396.48,6641.36,4069.93,8001.58,2836.9,8289.58,2655.32,7340.1,3628.26,7142.21,3826.81,9101.13,2016.0,7234.23,3679.98,8229.58,2797.55,7408.53,3580.97,8775.43,2221.75,8066.85,3011.74,9025.58,2134.66,9408.98,2016.0,9018.63,2225.19,7569.19,3625.57,8704.01,2502.16,7969.39,3229.46,6556.33,3530.94,6952.4,3100.97,7200.19,3982.24,8737.47,2530.46,9016.72,2302.84,8259.77,3052.29,7533.55,3744.21
Scarce Fijian War Club Carved c.1910,23607.95,7242.05,26156.87,5548.53,22069.58,8554.12,24485.78,6233.17,23599.19,6750.32,27102.71,4942.0,19730.19,10094.3,26961.82,4942.0,22153.92,10088.28,23624.23,7987.29,24235.91,7197.7,27416.87,4942.0,24491.88,7519.09,23880.1,8439.83,24579.17,8342.27,21680.37,12267.33,28174.98,5946.33,24830.68,9342.55,23106.02,10586.03,22794.08,11186.77,25705.23,8736.56,29589.58,5666.23,29960.42,5252.74,29366.69,6822.49,28902.52,7365.1,30927.0,4942.0,24664.15,10767.4,28060.56,6414.29,28170.88,6808.19,28131.6,7216.03
Scarce Finial Cast Iron Roof,10372.04,3397.96,12164.42,2261.0,11808.64,2261.0,9466.57,4323.85,12100.3,2261.0,10830.04,2881.2,10569.13,3143.73,11723.22,2261.0,10544.02,3185.09,9480.84,4278.57,10568.7,3145.1,9082.8,3638.38,8737.21,4002.76,10915.46,2699.77,8719.64,4899.69,8700.12,4971.63,11783.75,2261.0,11313.37,2402.23,12322.95,2261.0,8846.88,4879.5,10900.66,2828.42,9797.38,3911.57,9135.65,4549.98,10518.69,3156.74,10899.03,2778.43,9573.58,4108.36,11498.55,2261.0,11270.17,2501.28,10432.61,3360.14,11280.81,2529.99
Scarce Finial Cast Iron Roof c.1800 As Found,8497.33,4532.67,7866.0,5201.64,7818.3,5215.75,8889.05,4000.5,8431.64,4426.19,7425.0,5301.97,7845.76,4938.33,7643.14,5146.9,7989.12,4915.89,8826.56,3963.82,8785.96,4074.25,7912.24,4874.87,8422.84,4394.04,7929.24,4873.11,8586.14,4382.43,8604.03,4183.19,8151.37,4514.05,8580.12,4054.1,8451.03,4279.26,8959.77,3807.57,7000.96,4254.97,7135.38,4183.78,7709.8,5236.53,7763.34,5270.2,9106.27,3726.28,7739.36,5117.09,8902.95,3818.37,9009.75,3827.35,7862.76,4817.41,8920.24,3932.15
Scarce First Day Cover Collection c.1840,29292.25,16277.75,31579.28,14354.52,36995.89,9374.49,37005.81,9268.02,31612.07,14699.8,33767.25,13001.46,31631.5,15544.65,31624.89,15220.47,32628.78,14434.61,39275.65,7545.999999999999,30629.18,15800.68,41248.68,7545.999999999999,30295.38,13132.52,34432.21,9082.98,32288.48,14206.6,36873.2,9399.62,37543.45,8582.74,30546.44,15139.46,38347.2,7648.95,38442.36,7862.57,34292.22,11992.09,34718.52,10939.01,30340.12,15122.71,30504.53,15406.13,32397.19,13508.87,40285.56,7545.999999999999,31363.86,14454.58,35982.06,9801.41,32196.85,13865.11,39028.42,7545.999999999999
Scarce First Edition Hemingway Novel c.1860,27813.57,14116.43,26061.95,16052.75,28107.04,13551.91,25063.48,16286.45,29058.78,12170.02,29279.03,12155.77,25192.21,16380.72,29312.31,12426.81,26004.24,15582.73,26050.74,15328.97,27098.25,13649.86,27294.71,13266.34,25423.34,14587.0,27202.9,12902.3,25774.39,14609.36,23350.68,16901.18,26451.43,14005.28,28046.99,12401.37,24512.34,15805.76,24462.1,15776.97,24892.83,15355.61,24292.01,16288.27,23377.81,17227.88,26575.87,13904.8,26202.07,14311.1,23161.85,17121.32,25077.98,15286.88,28458.39,11372.01,24817.41,14912.24,27820.71,11875.49
Scarce French Foreign Legion Kepi c.1960 With Certificate,7168.26,2241.74,6526.19,2830.94,5860.55,3445.05,5548.23,3084.7,5276.33,3361.56,6243.32,3146.91,6132.66,3277.96,6831.4,2596.34,5749.6,3591.88,6244.17,3136.72,7017.78,2325.56,6463.27,2813.36,5888.47,3370.12,7056.1,2305.21,5609.74,3775.23,5826.04,3572.78,7244.51,2175.38,6493.91,2917.1,5991.97,3449.08,7070.38,2347.92,5933.83,3446.46,5541.3,3823.58,5594.11,3800.27,6375.06,2957.64,5855.92,3506.95,6925.8,2436.57,5535.0,3669.43,6818.05,2296.26,6964.02,2174.11,5533.39,3606.73
Scarce French Ormolu Mantel Clock,12069.73,3960.27,11266.38,4652.53,11188.77,4909.9,10085.94,6325.29,10182.69,6283.29,12437.35,3733.99,10813.95,6004.22,13078.97,4275.13,11789.21,5770.05,13603.4,3532.6,13037.99,4041.34,12932.6,3727.01,13136.35,3767.81,10322.51,6265.0,10309.39,6109.22,12211.95,4042.16,10116.18,6517.17,12751.1,4262.38,10581.29,5477.8,9551.02,6148.33,12210.57,3347.02,11526.39,4298.07,12563.95,3318.0,11951.39,3669.87,12847.77,3318.0,10670.88,5400.09,10907.11,5179.8,12484.96,3486.47,12339.66,3512.4,10998.54,4302.13
Scarce Gibson Les Paul Standard 1959,9326.21,4703.79,12060.14,2345.0,11656.04,2497.46,10386.12,3732.46,11952.94,2345.0,11045.14,2985.84,10931.36,3142.62,12407.13,2345.0,10487.09,3554.88,10024.02,4022.97,11485.34,2363.08,9388.19,4573.0,10693.65,3167.98,9664.79,4424.59,10948.24,3154.24,10741.46,3463.27,9404.14,4826.63,11206.86,3044.89,10747.56,3332.18,9128.47,4974.73,10274.53,3854.97,9530.3,4496.35,10477.77,3547.16,11456.32,2818.43,9164.94,5016.42,11666.76,2393.44,10309.31,3794.8,12387.03,2345.0,8895.87,5167.11,12190.79,2345.0
Scarce Gilt Bronze Candelabra Pair Art Deco Period,5156.46,1239.0,4162.62,2227.18,4518.84,1925.4,4218.3,2190.97,5260.4,1239.0,4846.58,1628.66,5299.96,1239.0,5334.11,1239.0,5181.58,1275.22,4806.03,1609.03,4207.97,2157.71,4071.95,2388.16,4647.64,1721.95,4379.6,2013.5,4698.83,1623.76,4985.79,1350.8,4665.43,1621.57,5177.87,1239.0,5079.5,1274.29,5108.03,1295.02,5252.78,1239.0,4450.93,1875.65,4832.84,1521.53,5075.73,1239.0,4824.32,1511.17,4199.28,2195.87,4721.94,1696.01,4963.15,1426.64,4151.49,2168.39,4620.84,1627.51
Scarce Grain Painted Blanket Chest,8416.28,6183.72,8856.09,5770.39,10570.09,4067.57,9121.15,5584.03,8486.55,6237.41,9273.09,5374.88,10287.76,4349.49,8986.29,5670.49,9389.01,5258.95,9900.97,4778.87,9780.32,4936.9,9897.35,4699.64,9442.99,5160.63,10454.12,4116.86,9221.77,5370.75,8551.04,5992.51,8896.94,5623.81,10314.3,4275.42,10338.93,4267.7,8979.22,5637.78,10634.28,4024.84,10182.78,4499.96,8671.94,6023.92,8924.73,5781.47,9930.85,4812.85,8759.5,5948.35,10353.2,4398.45,8885.7,5906.31,10607.09,4218.54,9461.56,5388.37
Scarce Hamilton Khaki Field c.1920 With Provenance,109364.06,64295.94,116388.0,57470.64,104132.03,69952.43,117230.51,48364.63,116956.75,58819.58,106855.71,69236.21,127380.87,49012.49,136007.06,39871.14,111365.91,68798.13,127319.51,53325.67,127841.19,58147.13,119643.14,65919.18,125648.73,59564.45,128947.84,58275.9,136621.09,51024.26,136386.64,49738.18,138550.73,46329.54,122307.65,63983.34,114213.19,71751.32,133414.3,50287.14,137736.18,45543.93,128628.19,53607.55,114261.59,70050.62,140136.34,43018.14,140389.74,41390.3,136537.97,44804.86,125154.41,58529.5,137848.83,42158.97,121310.78,61305.69,122627.99,61247.04
Scarce Hawaiian Missionaries Stamp,17981.87,9788.13,22546.19,5068.0,22181.65,5068.0,16768.82,10268.06,19411.4,7674.59,22160.8,5068.0,18913.53,8343.18,21419.88,5802.79,19974.47,6969.82,22207.33,5068.0,22230.96,5068.0,22671.49,5068.0,20554.48,5068.0,22692.87,5068.0,18153.21,7774.6,16041.29,9729.71,19638.09,6244.27,18214.04,7791.39,19118.14,6848.62,19667.57,6134.97,21622.13,5068.0,19068.52,6689.13,22109.66,5068.0,18331.69,7633.88,21036.83,5068.0,18467.87,7619.25,16610.58,9380.84,20056.49,5891.07,20718.46,5576.87,19713.87,6362.08
Scarce Hawaiian Missionaries Stamp c.1960,21550.82,4689.18,19511.43,6748.21,16654.37,9617.75,18859.28,5925.45,18489.72,6180.9,21050.77,5191.66,18466.74,7650.55,19010.92,7007.38,20797.61,5263.85,22139.68,4368.0,20178.74,5825.58,22201.74,4368.0,22477.53,4368.0,20227.19,5953.25,17353.04,8778.9,19839.74,6343.06,22470.76,4368.0,21709.77,4409.9,22867.55,4368.0,18653.46,7603.3,16730.78,9533.54,18728.31,7565.27,17075.37,9269.96,21340.68,5005.94,22005.9,4368.0,20714.99,5630.66,19440.55,6918.43,16914.83,9416.47,21197.92,5153.26,18443.58,7969.7
Scarce Hermes Birkin Bag c.1860 Estate Fresh,22916.86,14903.14,21826.4,16130.33,26556.53,11550.48,22473.37,15257.46,26975.66,10973.0,22536.88,15253.62,22947.27,14698.81,24414.91,12825.98,25731.31,11684.72,25877.57,12135.74,22869.77,15696.76,26190.89,12083.44,26044.91,12217.51,27000.76,11327.5,24211.39,14225.18,23739.34,12264.09,22668.48,15862.99,23031.99,15638.46,24127.2,14439.32,25038.14,13468.09,23465.13,14944.56,23328.2,14859.35,22707.58,14890.19,25380.69,12800.14,26662.5,11832.54,25445.02,12672.7,22441.85,15814.74,26137.99,12227.58,23074.98,14700.4,25795.82,12185.05
Scarce Hermes Birkin Bag c.1930,36669.04,10620.96,41132.77,8610.0,36912.76,10979.63,31722.79,13568.64,25055.98,15204.47,28876.45,16773.63,33162.7,12473.17,39849.85,8610.0,33693.85,13521.54,40393.12,8610.0,29210.41,17563.23,36236.19,10624.38,31611.21,16077.5,31778.94,15806.27,39171.37,8628.74,32473.12,15207.1,34506.57,13296.82,35082.63,13125.66,37124.04,9550.95,31366.62,14756.57,41115.79,8610.0,33660.76,12410.2,35413.17,10353.36,36542.6,9787.32,31679.34,15210.15,32426.74,13207.16,29823.01,14466.69,31631.74,12664.07,28915.98,16518.54,33554.69,11354.62
Scarce Hudson River School Landscape c.1940,119376.22,57963.78,133522.04,42388.69,110895.94,75246.57,143080.19,42231.2,126760.02,52971.86,110778.05,67682.49,114603.61,67219.62,139390.9,38662.9,106020.29,67830.94,112290.65,62918.18,109157.91,63829.58,132398.78,43004.57,115980.4,66988.9,135293.69,52961.36,116709.1,73686.43,121440.21,70492.69,129715.87,56720.42,134834.4,47413.21,113687.66,68375.1,132491.22,48533.45,118809.52,59280.78,121836.45,52653.61,130488.75,42897.94,134712.22,40709.16,115261.01,56880.79,120539.07,50123.96,119144.43,55007.59,122411.81,49876.25,130086.27,39870.95,111792.95,60650.69
Scarce Hunting Horn Silver Mounted 18th Century With Certificate,1948.71,551.29,1743.24,755.09,2035.3,450.76,2086.72,420.0,1728.12,764.92,1998.85,493.28,2093.36,420.0,1954.81,583.04,1976.22,553.0,2113.88,435.61,1668.16,911.72,2248.08,454.7,1602.73,932.82,1825.27,499.31,1975.91,420.0,2141.24,420.0,2158.27,420.0,2050.01,475.43,1618.37,876.58,1665.31,849.9,2143.24,420.0,1860.37,667.44,1964.47,544.42,1742.17,743.09,2190.82,420.0,1765.29,730.65,1747.13,737.04,1682.48,787.95,2126.21,420.0,1615.28,861.12
Scarce Hydrographic Chart Coastal Georgian Period From Private Collection,7011.68,3698.32,6483.42,4547.99,6089.07,4544.54,6861.09,3625.73,6618.57,3813.55,5917.15,4274.54,5695.61,4329.76,6193.28,3908.86,6321.02,3956.64,5956.2,4523.77,6048.67,4536.78,6579.16,3846.84,6048.75,4286.17,6347.16,4116.75,6823.01,3588.8,6416.83,4116.66,5958.61,4712.57,7014.72,3616.4,6167.93,4594.04,7263.01,3919.25,7108.48,3998.46,6307.33,4709.79,6497.53,4564.06,6882.81,4153.09,6383.57,4842.95,7248.38,4062.22,6964.19,4294.68,6262.37,5040.34,7419.86,4060.98,6889.21,4169.48
Scarce Indian Head Gold Eagle Arts & Crafts Era Excellent Condition,107867.6,32322.4,110760.98,29419.6,92394.36,48109.77,91922.67,48965.23,91506.5,49543.33,106768.21,32803.83,90613.53,48740.58,88694.68,49682.21,95797.49,42964.86,89046.53,49476.21,106346.05,32920.17,101283.15,37293.16,92808.12,45537.53,113400.46,28133.0,109373.87,29894.46,103734.38,35023.91,97224.65,28133.0,92015.55,32452.99,99408.74,39601.68,106704.42,32723.16,99830.58,39001.93,110190.08,28133.0,99484.39,38352.37,105903.38,30413.61,96297.56,40140.74,92251.65,45375.8,106142.85,30817.11,85831.73,51475.76,112890.42,28133.0,100810.55,37537.4
Scarce Inuit Soapstone Carving c.1860,23818.31,8881.69,19327.96,13140.34,23617.21,8916.1,23389.12,9213.76,24891.56,7469.89,24703.99,7523.05,21827.36,10287.5,21525.63,10752.67,23475.01,8894.96,22280.97,10027.9,20459.39,11556.27,21243.11,10736.87,20049.04,12020.9,20207.01,11903.54,19860.73,12051.12,23369.25,8573.6,24673.93,7371.44,24801.25,7369.86,20461.09,11461.17,19219.35,12798.25,21266.3,10758.11,21384.08,10686.71,22133.79,9882.15,22874.27,9221.75,20341.86,11874.68,21210.91,11122.03,21603.9,11061.71,23589.18,8944.14,20410.53,12432.83,20109.74,13032.42
Scarce JBL Paragon Speaker System,12718.46,8111.54,12125.68,8800.43,12325.93,8638.01,13025.54,7920.05,11574.92,9403.8,12068.39,8923.21,12982.56,7903.16,11874.74,9066.98,11775.06,9259.16,12414.49,8712.5,11769.12,9406.7,13302.04,8007.05,12000.41,9288.02,12887.91,8427.22,13161.06,8244.47,13001.88,8262.5,12418.55,8762.15,13436.41,7625.87,13605.05,7352.53,11818.14,9234.98,12479.81,8599.4,12316.87,8706.93,13350.81,7705.11,13561.08,7300.26,11668.41,9263.51,13298.66,7546.49,12551.23,8258.83,11808.37,9063.63,11838.38,9047.96,12863.63,7878.79
